channelTitle,title,publishedAt,likeCount,dislikeCount,commentCount,viewCount,duration,all_comment
ETtoday新聞雲,被家暴第一時間不跑？　高嘉瑜坦言「怕激怒他」：他控制我的手機,2021-12-01T03:57:40Z,18,2,16,4396,PT2M20S,"[{'videoId': 'YtWNZkrw5yM', 'textOriginal': '理由编的可笑，大龄未婚女舍不得有钱帅哥而已', 'likeCount': 0, 'publishedAt': '2021-12-03T10:55:11Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '有影片吗？类似瑞哥那种的', 'likeCount': 0, 'publishedAt': '2021-12-03T01:29:09Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '真是情何以堪？\n\n其實，高委員真的很勇敢，根本不需要感到慚愧！\n\n真正該慚愧的是主政者！', 'likeCount': 0, 'publishedAt': '2021-12-01T08:51:17Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '這個時候不是應該要用被惡魔親吻過的歌聲感化他?', 'likeCount': 0, 'publishedAt': '2021-12-01T08:27:21Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '打的好👍👍👍', 'likeCount': 1, 'publishedAt': '2021-12-01T07:01:00Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '嘴賤當然欠揍', 'likeCount': 1, 'publishedAt': '2021-12-01T06:37:08Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '國民黨落井下石不（瑜）遺力', 'likeCount': 0, 'publishedAt': '2021-12-01T06:19:02Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '政治大學 怎麼 不開除他\n開除 林秉樞', 'likeCount': 2, 'publishedAt': '2021-12-01T06:01:25Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '家暴男 應該被法辦\n家暴男 限制 女方 人身自由？？(已觸法)\n家暴男 應該被法辦 \n不能 姑息 暴力', 'likeCount': 0, 'publishedAt': '2021-12-01T06:01:07Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '原來立委也會被打=..=', 'likeCount': 0, 'publishedAt': '2021-12-01T05:55:45Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '立委妳要挨打當好人，是妳家的事。但要揭開惡行，以免別人受害，因為此人若不經曝光，他就還會繼續行惡下去。對立委都可如此無忌憚，那就別說是別的女性了。此人渣狂妄自大，人品低劣。四十幾歲的老男了，還讀法律科系，知法犯法，更加可惡！', 'likeCount': 0, 'publishedAt': '2021-12-01T05:48:32Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '我只想看論文門事件。', 'likeCount': 4, 'publishedAt': '2021-12-01T05:30:46Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '動手就是不對！  男生跟女生都一樣 真的要 好好了解要交往的對象 他之前就有發生過類似的事情 也有因為恐嚇被判刑！ 不要總是以爲自己可以去改變一個人。人會改變 但讓他做出改變的原因 不包含 因爲跟妳交往 或是 因爲妳ㄧ直傻傻的包容原諒他的一些行爲', 'likeCount': 1, 'publishedAt': '2021-12-01T05:28:08Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '🌼 恆順眾生；隨喜功德 🎇', 'likeCount': 1, 'publishedAt': '2021-12-01T05:15:52Z'}, {'videoId': 'YtWNZkrw5yM', 'textOriginal': '..臺灣有很多像這種騙子加暴力渣男......女生無作為 就會變成男性一輩子的禁臠\r\n千萬別相信男生說不會有下一次..這次是衝動  因為我太愛妳了（恐怖情人是不值得原諒的）\r\n😢這社會還有很多在角落 默默流淚的女人...希望妳們做正確判斷 脫離苦難🙄', 'likeCount': 2, 'publishedAt': '2021-12-01T04:00:41Z'}]"
ETtoday新聞雲,高嘉瑜：被林秉樞暴打到嘴都是血、抓頭髮拖行　「我覺得快死了」,2021-12-01T03:56:05Z,68,1,33,10251,PT1M8S,"[{'videoId': 'rtteRoIsCPQ', 'textOriginal': '打人就不對，但是，自己私生活淫亂！', 'likeCount': 1, 'publishedAt': '2021-12-03T00:48:06Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '真的也很會挑，那麼多單身男沒女朋友，找到一個那麼渣還會打女人的，還很花會說謊的～～', 'likeCount': 0, 'publishedAt': '2021-12-01T23:11:14Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '哈哈哈哈哈', 'likeCount': 0, 'publishedAt': '2021-12-01T18:09:13Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '你和他去酒店開心不說', 'likeCount': 0, 'publishedAt': '2021-12-01T12:06:03Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '連傷口都沒有', 'likeCount': 0, 'publishedAt': '2021-12-01T10:00:25Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '只有一個字可以形容~（爛）', 'likeCount': 0, 'publishedAt': '2021-12-01T09:49:33Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '渣男', 'likeCount': 1, 'publishedAt': '2021-12-01T08:44:45Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '家暴男 應該被法辦\n家暴男 限制 女方 人身自由？？(已觸法)\n家暴男 應該被法辦 \n不能 姑息 暴力', 'likeCount': 2, 'publishedAt': '2021-12-01T06:31:19Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '政治大學 怎麼 不開除他\n開除 林秉樞 退學\n\n政大 裝沒看到喔？連大學都在包庇嗎？\n政大之恥', 'likeCount': 3, 'publishedAt': '2021-12-01T06:31:08Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '塔綠班網軍一邊罵柯文哲仇女 一邊把女友打到頭破血流 水準真是令人嘆為觀止', 'likeCount': 3, 'publishedAt': '2021-12-01T06:15:39Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '好恐怖...', 'likeCount': 2, 'publishedAt': '2021-12-01T06:07:39Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '為妳加油', 'likeCount': 2, 'publishedAt': '2021-12-01T06:01:25Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '根本是渣男靠一張嘴哄騙女人，打父母不孝者對女性未來家人不會有多好，暴力慣犯', 'likeCount': 0, 'publishedAt': '2021-12-01T05:52:12Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '贛，不管支持不支持她，想想自己家的女孩子，各位的媽媽姐姐妹妹女兒，被這樣對待，如這次不能嚴肅處理，每一個人每一個家庭的女生都有機會遇到，贛贛贛。\n別說風涼話。', 'likeCount': 20, 'publishedAt': '2021-12-01T05:52:07Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '打回去就好啦 誰叫你要找180的咖小', 'likeCount': 1, 'publishedAt': '2021-12-01T05:51:13Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '女人不乖要教', 'likeCount': 3, 'publishedAt': '2021-12-01T05:30:58Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '坐等不雅影片流出', 'likeCount': 2, 'publishedAt': '2021-12-01T05:26:30Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '打在兒身，痛在娘心。', 'likeCount': 4, 'publishedAt': '2021-12-01T05:22:58Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '.臺灣有很多像這種騙子加暴力渣男......女生無作為 就會變成男性一輩子的禁臠\r\n千萬別相信男生說不會有下一次..這次是衝動  因為我太愛妳了（恐怖情人是不值得原諒的）\r\n😢這社會還有很多在角落 默默流淚的女人...希望妳們做正確判斷 脫離苦難🙄\r\n.....頂多判5年  判太輕了...在加上牠緩刑在案(吳姓女子妳也是受害人嗎..還是繼續當白癡', 'likeCount': 7, 'publishedAt': '2021-12-01T05:20:43Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '反對一切暴力！但我比較關心LSE對假博士學歷的聲明耶！『LSE聲明、公投案四個同意』事關公領域，而且會讓台灣人民丟臉到國際上！至於人家私領域的事，自己處理好就好！', 'likeCount': 1, 'publishedAt': '2021-12-01T05:20:16Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '太殘忍了', 'likeCount': 3, 'publishedAt': '2021-12-01T05:19:13Z'}, {'videoId': 'rtteRoIsCPQ', 'textOriginal': '那妳為何會和這種男人交往？？', 'likeCount': 5, 'publishedAt': '2021-12-01T04:58:53Z'}]"
ETtoday新聞雲,「沒想到成為社會新聞主角」　高嘉瑜：自己真蠢,2021-12-01T03:40:42Z,5,2,3,300,PT58S,"[{'videoId': 'NYJFttn8dL8', 'textOriginal': '呃....男的更蠢....整個臺灣都認識妳前男友了', 'likeCount': 1, 'publishedAt': '2021-12-01T03:51:14Z'}, {'videoId': 'NYJFttn8dL8', 'textOriginal': '💪❤️👌', 'likeCount': 0, 'publishedAt': '2021-12-01T03:51:03Z'}, {'videoId': 'NYJFttn8dL8', 'textOriginal': '找男人千萬別找覺青', 'likeCount': 0, 'publishedAt': '2021-12-01T03:45:02Z'}]"
ETtoday新聞雲,【LIVE】12/1 恐怖男友手握親密片又施暴 高嘉瑜今首度露面說明,2021-12-01T03:17:26Z,45,8,19,10411,PT41M6S,"[{'videoId': 'phPICSb9XTg', 'textOriginal': '勇敢', 'likeCount': 0, 'publishedAt': '2021-12-04T02:48:17Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '女生能不能保护自己不要让男朋友 老公拍这些私密照啊 离婚分手都让你痛不欲生 ！！！', 'likeCount': 0, 'publishedAt': '2021-12-01T22:37:52Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '網軍被網軍打', 'likeCount': 0, 'publishedAt': '2021-12-01T13:26:50Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '很心疼', 'likeCount': 0, 'publishedAt': '2021-12-01T11:13:54Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '拜託大家~🙏就事論事~不管你是否喜歡胖虎~😪請不要打字扭曲”高嘉瑜”被毆打暴力威脅滴事實~😤\n有肩膀蛋蛋男人要愛護小女生（雖然偶討厭🎤胖虎唱瓜）😣但是她是小小一隻女生ㄚ~😪😪😪\n（台灣🎤瓜）當你老了~沒人愛了~🎵才汁道愛人都已走了~🎺當你老了~不再動了~🎶才後悔不該~傷害偶了~📣', 'likeCount': 1, 'publishedAt': '2021-12-01T10:12:47Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '高委員 退出政壇是最好的選擇， 不要隨便相信他能幫你 政商 都可以取到選舉 經費， 他自己都混不好， 港湖 這次派出來的都相當優秀 選舉會很 辛苦 ～', 'likeCount': 0, 'publishedAt': '2021-12-01T08:40:35Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '請大家不要自掃門前雪，\n看到有任何異狀時，\n要有警覺，發揮互助的精神，\n通報警方來處理。', 'likeCount': 1, 'publishedAt': '2021-12-01T08:07:40Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '委員加油', 'likeCount': 2, 'publishedAt': '2021-12-01T06:28:13Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '高立委加油!', 'likeCount': 2, 'publishedAt': '2021-12-01T06:27:13Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '高立委加油!', 'likeCount': 1, 'publishedAt': '2021-12-01T06:27:00Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '阿彌陀佛，心疼立委！再怎樣都不能打人、家暴就是不對！', 'likeCount': 3, 'publishedAt': '2021-12-01T05:21:58Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '加油！', 'likeCount': 1, 'publishedAt': '2021-12-01T05:13:05Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '那個長靴好搶鏡 🤣', 'likeCount': 0, 'publishedAt': '2021-12-01T04:20:40Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '加油', 'likeCount': 4, 'publishedAt': '2021-12-01T04:02:52Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '甲魚加油！不管今天她是什麼黨派，打女人的咖不能忍！', 'likeCount': 6, 'publishedAt': '2021-12-01T03:53:30Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '塔綠斑的詐騙芒菓乾炒萊豬豬睪丸跟火烤甲魚！任君選擇！可以嗎？', 'likeCount': 0, 'publishedAt': '2021-12-01T03:26:35Z'}, {'videoId': 'phPICSb9XTg', 'textOriginal': '我比較想知道論文真的有還是假的有？誰管這個立委啊！', 'likeCount': 1, 'publishedAt': '2021-12-01T03:14:01Z'}]"
ETtoday新聞雲,林秉樞躲飯店被逮嗆出呂秋遠！　到案否認對「高嘉瑜、母親」施暴,2021-12-01T01:13:57Z,29,5,28,6315,PT1M16S,"[{'videoId': 'GS_euZS_Z6g', 'textOriginal': '綠師這招切割大法，好熟悉喔。LSE的假博士論文聲明，趕緊繼續追。', 'likeCount': 1, 'publishedAt': '2021-12-02T01:38:20Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '呵呵呵…呂秋遠喔～林秉樞的御用律師嗎～？！😈', 'likeCount': 1, 'publishedAt': '2021-12-01T10:10:13Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '人渣', 'likeCount': 0, 'publishedAt': '2021-12-01T04:39:15Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '人渣', 'likeCount': 2, 'publishedAt': '2021-12-01T04:38:57Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '果然不是第一次施暴！', 'likeCount': 4, 'publishedAt': '2021-12-01T04:35:47Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '這是亂搞 男女關係的下場 條件談不攏 就不要開房間 亂七八糟 胡搞瞎搞 真好笑 好大的烏龍', 'likeCount': 2, 'publishedAt': '2021-12-01T04:35:42Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '第一次施暴嗎?\n「沒有沒有」', 'likeCount': 2, 'publishedAt': '2021-12-01T04:31:41Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '靠關係的媽寶', 'likeCount': 1, 'publishedAt': '2021-12-01T04:28:05Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '好噁心的男人 真恐怖 簡直人渣 連媽媽都打媽都打', 'likeCount': 0, 'publishedAt': '2021-12-01T04:19:39Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '昨夜還甜甜蜜蜜，今日卻仇人相見。人生啊⋯⋯⋯⋯。', 'likeCount': 0, 'publishedAt': '2021-12-01T04:18:48Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '期待呂秋遠的回應喔！', 'likeCount': 4, 'publishedAt': '2021-12-01T04:05:46Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '💐 恆順眾生；隨喜功德 🎇', 'likeCount': 1, 'publishedAt': '2021-12-01T03:50:46Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '雖然是冥盡黨處生集團成員作惡無數。但對女人施暴是可恥行為。應受嚴懲。犯案者是冥盡黨員且和龜立雄有特殊關係？牠會受到嚴懲嗎？', 'likeCount': 0, 'publishedAt': '2021-12-01T03:42:11Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '民進黨從領導人假學歷至女民代私生活醜聞已經夠臭不可聞,值得媒體一再傳播嗎？台灣真的丟人現眼', 'likeCount': 1, 'publishedAt': '2021-12-01T03:41:23Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '又是冥黨綱軍頭子對女人施暴真是人渣', 'likeCount': 1, 'publishedAt': '2021-12-01T03:36:01Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '打某大丈夫，驚某豬狗不如。別只怪單方，有些女人就是無理取鬧，逼得男人非動手不行。', 'likeCount': 0, 'publishedAt': '2021-12-01T03:34:24Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '長得不好看 還動手打女人 我暈了~', 'likeCount': 1, 'publishedAt': '2021-12-01T03:08:51Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '呂秋遠很屌嗎', 'likeCount': 1, 'publishedAt': '2021-12-01T02:43:17Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '愛情是盲目的...唉', 'likeCount': 0, 'publishedAt': '2021-12-01T02:19:18Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '沒水準的人還挺多的', 'likeCount': 8, 'publishedAt': '2021-12-01T01:48:42Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '法院認證老媽寶', 'likeCount': 6, 'publishedAt': '2021-12-01T01:39:46Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '被高加于“設計”？', 'likeCount': 2, 'publishedAt': '2021-12-01T01:31:42Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '渣男', 'likeCount': 0, 'publishedAt': '2021-12-01T01:27:58Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '塔綠班產業鏈', 'likeCount': 7, 'publishedAt': '2021-12-01T01:19:25Z'}, {'videoId': 'GS_euZS_Z6g', 'textOriginal': '館長會為馬子高嘉愉出頭嗎？', 'likeCount': 3, 'publishedAt': '2021-12-01T01:15:06Z'}]"
ETtoday新聞雲,藍營中央委稱高嘉瑜「被打活該」　急道歉刪留言...國民黨考紀處分,2021-11-30T15:00:10Z,5,2,32,1794,PT3M3S,"[{'videoId': 'Q3nkh4_xfAY', 'textOriginal': '黃覲偉事件, 國民黨不用選了.', 'likeCount': 0, 'publishedAt': '2021-12-04T15:26:52Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '還道歉咧 真是沒出息的咖校 真是沒出息的咖校', 'likeCount': 0, 'publishedAt': '2021-12-04T11:02:27Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '拜託大家~🙏就事論事~不管你是否喜歡胖虎~😪請不要打字扭曲”高嘉瑜”被毆打暴力威脅滴事實~😤\n有肩膀蛋蛋男人要愛護小女生（雖然偶討厭🎤胖虎唱瓜）😣但是她是小小一隻女生ㄚ~😪😪😪\n（台灣🎤瓜）當你老了~沒人愛了~🎵才汁道愛人都已走了~🎺當你老了~不再動了~🎶才後悔不該~傷害偶了~📣', 'likeCount': 2, 'publishedAt': '2021-12-01T10:02:35Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '你身家都安頓好了嗎?\r\n你爸媽都七十歲該去4一4嗎?\r\n被打活該', 'likeCount': 0, 'publishedAt': '2021-12-01T09:39:04Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '之前一個蘇貞昌的""不要臉""就氣到跳腳，國民黨不也是雙標黨嗎', 'likeCount': 1, 'publishedAt': '2021-12-01T09:10:19Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '國民黨立委人品太差，應該開除回去給媽媽再教育', 'likeCount': 1, 'publishedAt': '2021-12-01T09:07:24Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '平時罵習慣了吧這個\n\n下次小心點，記得先這切換帳號', 'likeCount': 0, 'publishedAt': '2021-12-01T03:49:13Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '貪腐國民黨的，本質惡劣自然流露的行為。', 'likeCount': 1, 'publishedAt': '2021-12-01T03:27:58Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '都幾歲了還這麼蠢，自己出來嘴砲找死，還被迫道歉', 'likeCount': 1, 'publishedAt': '2021-12-01T01:31:22Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '不管怎樣，打人就是不對。', 'likeCount': 2, 'publishedAt': '2021-11-30T23:33:24Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '一生說謊的老女人、丢人到了國際、國賊不除、百姓難安。', 'likeCount': 1, 'publishedAt': '2021-11-30T23:27:53Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '倫大出了10來位諾貝爾得主、不會為老蔡無中生有、1、5博土背書的。', 'likeCount': 1, 'publishedAt': '2021-11-30T23:26:07Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '哇！處分餒！\n公投辯論都不敢要求執政黨說明\n真的 打自己的人真狠\n對外人真鬆啊！', 'likeCount': 0, 'publishedAt': '2021-11-30T23:25:08Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '11.26英國行政法院判決出、没有老蔡的口試資料、記錄。再掰呀!', 'likeCount': 1, 'publishedAt': '2021-11-30T23:24:03Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '甲魚被打報導少一㸃、老蔡假博土的新聞被掩蓋了、轉移焦㸃。', 'likeCount': 1, 'publishedAt': '2021-11-30T23:21:45Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '甲魚鲍、打高丹、一來防疫、二來避孕、一擧二得。', 'likeCount': 1, 'publishedAt': '2021-11-30T23:19:52Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '現在看來，高家愚可以實現真正的獨立了。', 'likeCount': 0, 'publishedAt': '2021-11-30T22:26:10Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '是嫌國民黨處境還不夠糟嗎', 'likeCount': 2, 'publishedAt': '2021-11-30T22:21:54Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '这种渣男, 应该被塔立班修理.', 'likeCount': 0, 'publishedAt': '2021-11-30T21:26:52Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '民進黨利用扭曲、欺詐和低級的所謂本土文化實行暴戾、仇恨式的家庭、學校和社會教育，它還能指望交到什麼樣水準的綠化男友，真是一個自作自受的現世報例子。', 'likeCount': 0, 'publishedAt': '2021-11-30T20:10:07Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '狗民黨下去囉 另一邊繼續擺爛也躺贏 摳連', 'likeCount': 0, 'publishedAt': '2021-11-30T19:39:37Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '黃先生，自己去撞牆啦！\n看頭腦會不會清醒點?！', 'likeCount': 1, 'publishedAt': '2021-11-30T18:14:14Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '精蟲上腦也要打疫苗嗎？', 'likeCount': 0, 'publishedAt': '2021-11-30T16:16:41Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '精蟲上腦要道歉？？？病的不清？要打啥疫苗？', 'likeCount': 0, 'publishedAt': '2021-11-30T16:16:09Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '查查那傢伙，看有沒有打老婆習慣', 'likeCount': 5, 'publishedAt': '2021-11-30T15:37:30Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '所以藍營要讓暴力合法化嘍？不然為什麼會被打，因為太白目', 'likeCount': 4, 'publishedAt': '2021-11-30T15:28:49Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '豬隊友', 'likeCount': 2, 'publishedAt': '2021-11-30T15:17:19Z'}, {'videoId': 'Q3nkh4_xfAY', 'textOriginal': '为什么要如此这般在伤口上撒盐呢？', 'likeCount': 2, 'publishedAt': '2021-11-30T15:09:58Z'}]"
ETtoday新聞雲,投信年度作帳 順風車搭起來│投資不NG│林以炘 翁士峻,2021-11-30T13:00:01Z,47,2,0,2334,PT26M32S,[]
ETtoday新聞雲,Omicron不會造成連續大跌？ 台股餘震 專家：已是短期低點！｜雲端最有錢EP224精華,2021-11-30T12:00:08Z,25,3,0,1707,PT14M18S,[]
ETtoday新聞雲,日本爆首例Omicron變異株確診！　30多歲男「納米比亞入境」隔離中,2021-11-30T11:30:05Z,3,0,0,347,PT1M18S,[]
ETtoday新聞雲,Toyz販毒150萬交保「偵訊全招了」  限制出境出海！先待勒戒所2個月,2021-11-30T11:00:00Z,50,5,90,13217,PT1M2S,"[{'videoId': 'aNDYanAI80o', 'textOriginal': '大麻 國外可以  但是台灣就是不行 你抽錯地方了', 'likeCount': 0, 'publishedAt': '2021-12-02T05:10:32Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '開台啊阿椅', 'likeCount': 0, 'publishedAt': '2021-12-01T07:58:23Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '當初統神會生氣的原因是因為椅子天涯“工商”在統神發言時，數次像小學生一樣出言55555挑釁中斷統神發言，結果椅子帶風向成統神打輸惱羞賴皮不改名才爆氣以及你可以在“實況“上做別人效果別人不能在“工商”時做效果等等意圖掩蓋事出必有的因，椅粉不斷無限放大統神凶003這本是他們夫妻日常觀眾愛看的梗以及各種他平常”實況”或“工商”上本是效果的行為，害的統神當時對家人朋友以外的人都不做效果深怕被椅粉放大，只能說物以類聚，老天有眼，躺神不愧是躺神，真的是太神啦!!!', 'likeCount': 2, 'publishedAt': '2021-11-30T17:47:31Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '當初不是一堆人律師都說toyz會被關好幾年又多少年的?.然後關出來馬上會被趕回香港.結果他把上游供出來罰個150萬就交保了', 'likeCount': 4, 'publishedAt': '2021-11-30T15:18:44Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '如果150萬高歌離席就真的太扯了 販毒致富又沒吸', 'likeCount': 7, 'publishedAt': '2021-11-30T14:25:08Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '哇⋯椅子 過年可能要在裡面了', 'likeCount': 3, 'publishedAt': '2021-11-30T14:17:50Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '糖成癮性都比大麻高了 是在戒個嘰嘰', 'likeCount': 1, 'publishedAt': '2021-11-30T13:59:49Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '有在碰還會賣喔？', 'likeCount': 0, 'publishedAt': '2021-11-30T13:24:03Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '我就知道', 'likeCount': 0, 'publishedAt': '2021-11-30T12:48:07Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '我的毒 沒有解藥 遣送回香港囉！', 'likeCount': 4, 'publishedAt': '2021-11-30T12:04:01Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '台灣販毒都不需坐牢？難怪台灣吸毒人口越來越多～', 'likeCount': 0, 'publishedAt': '2021-11-30T11:58:41Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '我的毒 沒有解藥～', 'likeCount': 3, 'publishedAt': '2021-11-30T11:53:43Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '會被遣送出境?', 'likeCount': 0, 'publishedAt': '2021-11-30T11:52:06Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '年輕人 一步一腳印 認真出社會工作啦', 'likeCount': 2, 'publishedAt': '2021-11-30T11:42:38Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '大麻無生理成癮性都不知道 厲害了台灣法官', 'likeCount': 2, 'publishedAt': '2021-11-30T11:42:16Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '不想上班 想快速賺錢', 'likeCount': 1, 'publishedAt': '2021-11-30T11:42:05Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '標題 怎沒打家毒 要打家毒阿', 'likeCount': 0, 'publishedAt': '2021-11-30T11:40:19Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '哈們 國際笑話', 'likeCount': 0, 'publishedAt': '2021-11-30T11:35:58Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '哈們', 'likeCount': 0, 'publishedAt': '2021-11-30T11:33:09Z'}, {'videoId': 'aNDYanAI80o', 'textOriginal': '哈們', 'likeCount': 0, 'publishedAt': '2021-11-30T11:28:06Z'}]"
